时间,车流量,温度,湿度,气压,道路拥堵指数,车速(m/s)
2023/5/7 14:15,2461,14.04085298,40.0812687,100.5457001,0.496384591,21
2023/5/7 14:30,1737,18.09730339,64.17199418,100.9025616,0.343000601,16
2023/5/7 14:45,1868,15.05088907,35.67496287,102.0903,0.459620398,15
2023/5/7 15:00,2882,13.84588023,56.64472026,101.7536126,0.566758605,16
2023/5/7 15:15,1701,7.516628724,42.31367115,101.141039,0.274137935,15
2023/5/7 15:30,2943,20.31685387,46.03581433,100.939684,0.488520358,16
2023/5/7 15:45,1933,24.048573,50.89522311,101.3408795,0.564492645,16
2023/5/7 16:00,2099,18.73383732,62.98309084,101.9427959,0.5717214,16
2023/5/7 16:15,1641,9.288094841,64.78914089,100.8602132,0.50007705,15
2023/5/7 16:30,2514,8.45175601,41.0429848,102.177212,0.331414674,14
2023/5/7 16:45,3196,16.04908015,52.09973638,101.3309665,0.457115128,14
2023/5/7 17:00,3473,9.641786314,46.98754259,101.2684801,0.475981714,14
2023/5/7 17:15,2440,14.82419874,43.12064555,100.7696398,0.481786771,15
2023/5/7 17:30,2534,16.65648152,61.21953677,101.017075,0.431071246,15
2023/5/7 17:45,3343,10.34985265,58.69323571,101.0440636,0.298896461,14
2023/5/7 18:00,2924,12.83203062,53.51750985,100.3536446,0.591125762,14
2023/5/7 18:15,2506,17.54581236,23.28162644,100.965086,0.548196059,12
2023/5/7 18:30,3408,20.54554965,55.73754706,100.7805334,0.423295833,11
2023/5/7 18:45,2864,18.13300506,53.86079859,101.3028276,0.461287792,11
2023/5/7 19:00,3059,11.85401428,57.41641626,101.4139501,0.595783972,11
2023/5/7 19:15,2234,13.09904545,42.11047622,101.9105391,0.435996635,12
2023/5/7 19:30,1708,4.410392734,49.01964938,101.7858644,0.499922338,11
2023/5/7 19:45,3298,8.02854251,39.20284946,102.0728594,0.408460971,12
2023/5/7 20:00,2287,18.38432544,53.31684723,100.2189703,0.542777167,13
2023/5/7 20:15,1529,10.75135101,50.36992035,100.7421091,0.453696624,14
2023/5/7 20:30,2715,16.86321702,45.68512677,100.5602082,0.50876253,14
2023/5/7 20:45,2171,23.55784661,34.30722897,101.9857317,0.624201414,13
2023/5/7 21:00,2315,12.26792896,33.57228903,101.8007647,0.347706098,14
2023/5/7 21:15,2146,10.48716363,51.19930183,101.1823791,0.611238055,22
2023/5/7 21:30,2774,18.65466096,43.90253797,101.8506121,0.45607286,22
2023/5/7 21:45,2378,2.588261912,44.53260257,100.8168201,0.579275005,21
2023/5/7 22:00,3107,10.71355036,45.12003772,101.2947625,0.372008133,20
2023/5/7 22:15,3035,10.18689213,50.16583086,101.4152414,0.308925969,19
2023/5/7 22:30,3051,13.1592259,60.74592203,100.9164522,0.609215749,19
2023/5/7 22:45,3152,0.689385099,48.33328247,102.2369223,0.508081346,18
2023/5/7 23:00,3153,23.14843532,27.80312858,100.9922031,0.499347961,19
2023/5/7 23:15,1608,12.22843907,54.84128499,101.8447094,0.435269205,19
2023/5/7 23:30,3001,15.42395209,51.75834525,101.7637555,0.40598399,22
2023/5/7 23:45,2543,14.57354641,56.29253573,101.3078447,0.316099854,24
2023/5/8 0:00,3060,11.41216668,47.73218264,100.6356187,0.45761335,23
2023/5/8 0:15,1563,11.03905833,48.77271594,101.2582158,0.695590848,23
2023/5/8 0:30,2148,26.65627035,30.93960883,101.3968983,0.319852291,22
2023/5/8 0:45,1998,17.9106745,36.99190554,101.9059224,0.602186112,21
2023/5/8 1:00,1766,18.47142404,55.55769198,102.2242679,0.58276043,20
2023/5/8 1:15,2031,15.23018238,51.44892535,102.3620384,0.466101305,19
2023/5/8 1:30,3254,13.11513479,56.27426105,101.2337579,0.428313286,20
2023/5/8 1:45,1848,17.65115096,48.44070152,101.4655554,0.479420781,11
2023/5/8 2:00,2352,16.55443157,55.85154173,100.9369385,0.58735327,22
2023/5/8 2:15,2386,5.788455135,54.79643315,100.6957529,0.496678606,23
2023/5/8 2:30,2091,24.99136551,48.75515096,101.7760482,0.651397742,23
2023/5/8 2:45,2681,20.60026248,58.20301765,102.0264672,0.393469946,23
2023/5/8 3:00,2297,9.811898829,34.64316802,100.652421,0.520000172,21
2023/5/8 3:15,3103,17.32190513,63.01327228,101.2006166,0.283429,20
2023/5/8 3:30,2343,15.39146794,57.25640472,101.4252721,0.484793793,19
2023/5/8 3:45,3314,14.21868647,62.76104305,100.8358979,0.599242728,19
2023/5/8 4:00,2724,18.67022677,55.10379253,101.8020013,0.458674177,19
2023/5/8 4:15,3101,11.98437708,46.98247518,100.9638194,0.596836243,19
2023/5/8 4:30,2515,21.09597206,31.02757728,100.6481024,0.471336097,19
2023/5/8 4:45,2111,24.92093717,42.69989689,101.8262168,0.253648376,19
2023/5/8 5:00,2253,8.284521035,52.48047839,101.7469125,0.59420761,19
2023/5/8 5:15,3328,13.26558978,39.92164148,100.6664834,0.68947653,19
2023/5/8 5:30,2393,6.784395558,48.7627666,101.9146162,0.53321594,19
2023/5/8 5:45,1972,11.17642742,60.82333465,101.6670298,0.589310369,20
2023/5/8 6:00,2630,23.78189375,62.45355032,100.7701172,0.532824044,21
2023/5/8 6:15,1852,16.67489083,57.03194652,101.77008,0.406583967,21
2023/5/8 6:30,3096,12.80244525,42.67231041,100.932032,0.43159116,21
2023/5/8 6:45,3499,16.06810795,56.59389374,101.2289648,0.473502978,21
2023/5/8 7:00,1856,20.10714863,32.42773655,102.4254174,0.392691418,22
2023/5/8 7:15,2899,13.09644651,51.57204682,101.3409074,0.513665745,22
2023/5/8 7:30,2829,16.6062236,48.27930193,102.0579595,0.477520775,22
2023/5/8 7:45,3322,6.025228311,50.81909573,102.184146,0.380650299,22
2023/5/8 8:00,3184,12.58396819,46.5183792,101.7081363,0.400002278,21
2023/5/8 8:15,3471,16.10520417,44.95697553,101.0120794,0.517736455,22
2023/5/8 8:30,1749,18.64542763,44.48441492,101.431659,0.53355463,25
2023/5/8 8:45,3318,17.46850038,49.21667411,102.2824607,0.387571912,32
2023/5/8 9:00,2452,17.24940553,63.94161661,101.5286469,0.606556317,31
2023/5/8 9:15,3013,10.26707295,67.20443706,101.8685983,0.384742177,30
2023/5/8 9:30,2547,14.48385987,50.45261903,102.0490637,0.489622726,30
2023/5/8 9:45,3416,20.1594377,55.89255435,100.9720098,0.513296079,30
2023/5/8 10:00,2953,11.70854772,45.38382384,101.5437703,0.424454809,31
2023/5/8 10:15,1892,14.35785925,49.99095518,101.7932917,0.425197712,31
2023/5/8 10:30,3491,11.91088168,22.09061949,101.5035254,0.334048264,30
2023/5/8 10:45,1901,8.60879883,52.94654709,101.5715237,0.517045316,30
2023/5/8 11:00,2517,14.32057341,54.862809,101.9413457,0.614594018,29
2023/5/8 11:15,1716,16.42826667,56.63668483,101.5295448,0.405561511,25
2023/5/8 11:30,3261,13.58403403,46.56714003,100.6271331,0.53984535,25
2023/5/8 11:45,2599,1.67168787,43.99153198,100.7375483,0.318802725,26
2023/5/8 12:00,2885,14.77818524,55.63768939,102.0289552,0.535620425,24
2023/5/8 12:15,2118,3.239620374,44.27371974,102.0372425,0.387523078,24
2023/5/8 12:30,3187,23.04998582,44.17450351,100.8404379,0.485870692,25
2023/5/8 12:45,2887,20.40900853,68.9620887,101.4839208,0.290536457,28
2023/5/8 13:00,3416,16.33887667,64.35246262,102.2983739,0.577639145,30
2023/5/8 13:15,3453,8.42922097,31.7005216,100.6476048,0.428414757,31
2023/5/8 13:30,1632,13.1361101,44.37786997,100.8078272,0.394166257,34
2023/5/8 13:45,3210,10.04600899,60.71376985,101.8992458,0.584949448,30
2023/5/8 14:00,3474,7.219873535,48.19772671,100.9632452,0.565693525,26
2023/5/8 14:15,2954,14.8379883,76.26743578,101.5627951,0.533138004,25
2023/5/8 14:30,3278,21.14205719,64.66583399,102.338578,0.396421621,32
2023/5/8 14:45,2278,22.67078914,52.92741664,101.0370711,0.403876634,32
2023/5/8 15:00,2659,11.99884329,55.80448417,100.9257891,0.43721898,31
2023/5/8 15:15,1517,7.607174984,64.84082665,101.632173,0.461898641,16
2023/5/8 15:30,2542,18.91652487,54.56085681,101.3059654,0.455002073,16
2023/5/8 15:45,1595,14.72650331,63.18046997,100.7690066,0.325850345,16
2023/5/8 16:00,3427,8.726781672,55.5973985,101.5293388,0.380855714,22
2023/5/8 16:15,2148,3.695711234,42.09999487,101.4807485,0.352712724,22
2023/5/8 16:30,2345,9.228551043,47.96204189,101.6264523,0.482731525,21
2023/5/8 16:45,2065,15.80053323,47.54683785,101.7375955,0.496147207,20
2023/5/8 17:00,3005,19.2339911,50.07077742,101.1331664,0.289520897,21
2023/5/8 17:15,3325,16.2622244,46.53543558,101.8290936,0.340867405,20
2023/5/8 17:30,2896,27.89212814,45.52357275,101.148168,0.509415271,18
2023/5/8 17:45,2238,19.58027536,55.85745657,101.1213634,0.589065243,19
2023/5/8 18:00,2893,11.45462782,41.33727039,101.9133946,0.615541738,21
2023/5/8 18:15,1942,13.14789792,60.54639709,101.1394645,0.659283071,18
2023/5/8 18:30,3209,6.727931308,66.00916772,101.883663,0.395983563,18
2023/5/8 18:45,2936,11.71768996,54.6768374,101.281557,0.547982596,17
2023/5/8 19:00,1872,6.769596558,52.37190622,100.8484019,0.362553614,17
2023/5/8 19:15,3190,15.19348203,47.96822423,101.6435748,0.390952433,16
2023/5/8 19:30,3482,20.22650239,39.09569971,101.0483539,0.470896542,16
2023/5/8 19:45,3193,7.47333877,38.52056069,101.40301,0.376091887,16
2023/5/8 20:00,3283,21.478887,57.64195162,102.276928,0.472025683,16
2023/5/8 20:15,3151,19.93769238,57.30813617,101.8000697,0.536163039,16
2023/5/8 20:30,1769,12.19543134,41.05881765,100.9846878,0.591254371,16
2023/5/8 20:45,2197,19.31390265,62.04973991,102.2163531,0.50247476,15
2023/5/8 21:00,3298,12.04552275,71.35648134,100.8956031,0.44772175,15
2023/5/8 21:15,2946,18.05226471,61.58219709,101.1846319,0.508885439,16
2023/5/8 21:30,1737,22.9536032,27.58426494,101.0176062,0.491689543,16
2023/5/8 21:45,2717,8.020086694,27.24504864,101.5181035,0.219236503,16
2023/5/8 22:00,2065,7.17072151,42.96745747,101.1701336,0.661528506,16
2023/5/8 22:15,2353,14.38956274,44.97655477,100.8925339,0.700662325,16
2023/5/8 22:30,3184,15.90449294,47.80871663,101.2997061,0.501409101,17
2023/5/8 22:45,3279,19.87702199,37.06563305,100.7466024,0.573619311,12
2023/5/8 23:00,2623,9.14961204,62.04686966,100.8630432,0.378696312,13
2023/5/8 23:15,2656,13.99569996,42.44462829,101.4321014,0.633780682,11
2023/5/8 23:30,3107,10.79104482,41.17031512,101.5181572,0.368372123,10
2023/5/8 23:45,3021,18.0994915,47.16371447,101.0039507,0.431910732,9
2023/5/9 0:00,2965,13.28241227,27.814286,101.5765064,0.534736792,9
2023/5/9 0:15,2657,18.4381428,59.85018445,101.8503706,0.630260529,9
2023/5/9 0:30,2320,9.255957184,46.55455768,101.2653112,0.466797118,9
2023/5/9 0:45,1749,6.666961529,36.06701247,100.9311625,0.679252833,10
2023/5/9 1:00,2211,18.27435576,40.97047291,100.9705111,0.557225693,10
2023/5/9 1:15,2488,7.208903519,50.17017524,102.2906698,0.632245286,10
2023/5/9 1:30,3200,12.8066293,40.34541035,100.999984,0.470318947,9
2023/5/9 1:45,3032,9.889985152,54.16981307,102.1625431,0.342030619,8
2023/5/9 2:00,2053,16.92463521,60.19252031,101.6044928,0.659380522,7
2023/5/9 2:15,2487,19.30543387,33.64435302,101.7910357,0.543212358,10
2023/5/9 2:30,3424,28.12995714,41.57178798,100.725933,0.417739676,11
2023/5/9 2:45,2698,16.17638379,44.85443454,100.986583,0.462281701,8
2023/5/9 3:00,2302,16.42408039,59.16441104,101.3699898,0.484741812,7
2023/5/9 3:15,3362,7.58418674,49.74525007,101.9726065,0.588392142,9
2023/5/9 3:30,2165,15.79669274,62.43007022,100.9154216,0.652062524,10
2023/5/9 3:45,1650,14.76122203,52.80990478,101.4801525,0.583817711,9
2023/5/9 4:00,2489,15.68026363,34.88811227,101.1526543,0.598028582,8
2023/5/9 4:15,2185,19.1700773,36.92171677,101.2053639,0.573804523,8
2023/5/9 4:30,2201,20.6580943,51.54920902,100.5045408,0.624997357,9
2023/5/9 4:45,1961,16.50876297,49.06098563,100.9373318,0.457675982,9
2023/5/9 5:00,3169,7.10062935,45.83227452,101.3664245,0.324481236,10
2023/5/9 5:15,3325,14.9291554,39.12015361,101.246489,0.520190426,9
2023/5/9 5:30,3188,20.57192515,52.43864005,101.5061689,0.441820336,8
2023/5/9 5:45,1755,9.828681529,47.99342651,101.5658109,0.377637556,7
2023/5/9 6:00,2668,11.51190896,41.62562695,101.2690736,0.409943956,7
2023/5/9 6:15,1525,-2.198017154,65.25152479,101.7907972,0.494804869,6
2023/5/9 6:30,2257,17.33857715,66.6584713,101.0202072,0.473644984,6
2023/5/9 6:45,3090,12.9226242,45.85209765,100.7460059,0.60094603,7
2023/5/9 7:00,1660,12.97863548,47.2192266,101.4770715,0.640015378,7
2023/5/9 7:15,2396,11.7440626,43.70151675,101.412156,0.459491477,7
2023/5/9 7:30,2586,10.10732846,56.66663124,101.0112754,0.321467591,6
2023/5/9 7:45,2653,16.37107353,54.45413431,99.95975954,0.628015815,6
2023/5/9 8:00,2194,23.02353303,50.87874943,101.423613,0.456014261,5
2023/5/9 8:15,1715,5.248807217,35.97814055,101.6762987,0.618577982,5
2023/5/9 8:30,1717,9.613744929,47.50317675,100.5716971,0.708670825,5
2023/5/9 8:45,2421,18.81414661,52.4377561,101.6845468,0.491975849,5
2023/5/9 9:00,3282,13.61977698,47.93763458,101.2351988,0.774077337,5
2023/5/9 9:15,2922,15.27710489,62.31277611,101.5797757,0.627071183,5
2023/5/9 9:30,2553,17.84069886,51.25093774,102.083547,0.375689956,6
2023/5/9 9:45,1513,19.48435123,54.43778609,100.7037742,0.60774917,5
2023/5/9 10:00,2497,14.29895765,62.02935854,101.3045159,0.551853983,6
2023/5/9 10:15,3349,13.06835649,41.49093516,102.0937639,0.682788055,5
2023/5/9 10:30,2838,18.79043114,76.80756026,101.2602227,0.617846508,5
2023/5/9 10:45,2781,14.08880869,34.87936678,101.1453248,0.484175644,5
2023/5/9 11:00,3395,9.486267153,51.61942851,101.2974397,0.539473926,5
2023/5/9 11:15,3258,14.66318192,53.47129189,100.8412783,0.223587047,5
2023/5/9 11:30,2489,24.12625241,55.6679661,101.6454676,0.345389608,5
2023/5/9 11:45,2014,14.520586,41.81691389,100.6601857,0.59433379,5
2023/5/9 12:00,3076,13.03548212,60.88534844,101.1657419,0.455014588,5
2023/5/9 12:15,2386,21.57581299,52.04020909,101.0717015,0.749093219,5
2023/5/9 12:30,1776,8.799311806,41.44738651,101.2165985,0.455085824,5
2023/5/9 12:45,1664,17.7236783,49.76090947,101.5359379,0.47492887,6
2023/5/9 13:00,1687,17.96705373,33.19404312,102.2267419,0.547939213,6
2023/5/9 13:15,2228,12.57126977,44.89680733,101.9502374,0.3221369,5
2023/5/9 13:30,2710,9.183650433,58.85552904,101.1816214,0.352483986,6
2023/5/9 13:45,2331,19.31096205,47.52533633,101.5068459,0.536834924,6
2023/5/9 14:00,1516,14.93196848,46.70273726,100.2854831,0.455901362,6
2023/5/9 14:15,3135,18.24209912,47.32991134,100.8538963,0.330435958,6
2023/5/9 14:30,1591,9.275950149,47.23277276,101.697593,0.62773729,6
2023/5/9 14:45,2293,9.51695994,36.75446667,101.4656827,0.323950439,6
2023/5/9 15:00,1772,20.18027307,45.24357261,101.9646691,0.523147044,6
2023/5/9 15:15,2587,3.830228396,54.47171191,100.8434009,0.568199945,5
2023/5/9 15:30,2834,16.88212173,57.72054558,101.2974036,0.571467113,5
2023/5/9 15:45,1674,18.49876939,58.68363005,101.3898119,0.617014885,5
2023/5/9 16:00,2029,17.02146097,56.42146501,101.4166841,0.566077854,5
2023/5/9 16:15,2572,16.41106009,49.06130874,100.9676425,0.513628715,5
2023/5/9 16:30,3332,11.71333444,47.75435767,101.8455431,0.490438153,5
2023/5/9 16:45,1723,17.12732726,43.39883723,102.0614965,0.57150913,5
2023/5/9 17:00,2748,17.44974956,49.2777965,101.7305339,0.510716841,5
2023/5/9 17:15,1669,20.96100623,49.50806732,101.5950473,0.596921038,5
2023/5/9 17:30,3305,16.22360187,56.32717742,101.3159484,0.593843888,5
2023/5/9 17:45,2542,17.75655273,61.62077989,102.2485217,0.620852006,5
2023/5/9 18:00,2387,20.1877206,46.66428143,101.6898562,0.444559905,5
2023/5/9 18:15,2296,11.74069848,50.07237858,101.0835168,0.38672371,5
2023/5/9 18:30,2466,18.26271144,55.68085863,101.4387192,0.32649149,5
2023/5/9 18:45,2535,9.3253912,25.35896126,100.516138,0.642411693,5
2023/5/9 19:00,2096,9.729249119,53.07599322,101.7988604,0.338619794,5
2023/5/9 19:15,1901,14.24035738,50.64136358,101.2103821,0.497940933,5
2023/5/9 19:30,2335,13.22705391,41.53354958,101.6863782,0.414586984,5
2023/5/9 19:45,2466,17.11574779,48.29920905,101.9147906,0.588788391,5
2023/5/9 20:00,2450,14.43589345,49.41042007,102.1074883,0.594395541,5
2023/5/9 20:15,2001,11.96271655,37.65117144,101.4435366,0.491330169,5
2023/5/9 20:30,1629,19.87132857,46.08593122,100.9087104,0.495864669,5
2023/5/9 20:45,2079,13.711097,52.92943154,101.6728034,0.638804491,5
2023/5/9 21:00,1707,8.829516404,46.94660939,100.9148033,0.517638917,5
2023/5/9 21:15,2222,17.07698881,33.61788237,101.3895546,0.537323421,5
2023/5/9 21:30,1873,26.47737625,61.65758403,100.4860062,0.518440336,5
2023/5/9 21:45,2782,12.26507203,51.87862841,101.2245907,0.562554998,6
2023/5/9 22:00,1937,9.518050241,42.39092123,101.164066,0.494793648,6
2023/5/9 22:15,2521,11.96084286,43.83146342,100.7990796,0.380867882,7
2023/5/9 22:30,1997,12.05926852,72.23015667,100.6398258,0.56834121,7
2023/5/9 22:45,2488,14.55087718,56.54577075,101.0046931,0.509338499,7
2023/5/9 23:00,1668,19.29382525,49.87196311,101.6616956,0.453273567,7
2023/5/9 23:15,1836,19.76284828,65.49717858,101.6505991,0.575575814,7
2023/5/9 23:30,1716,9.562913708,60.86462465,101.5797867,0.488401766,8
2023/5/9 23:45,2302,9.781634862,25.58644678,101.905448,0.487912921,8
2023/5/10 0:00,2039,7.867971504,44.95189926,101.9575823,0.464516076,8
2023/5/10 0:15,3080,10.35628853,40.27239819,101.6806789,0.56855299,8
2023/5/10 0:30,1639,8.892285978,55.70803374,101.8174203,0.552568944,7
2023/5/10 0:45,2857,15.35526691,65.12103392,101.620884,0.410958731,7
2023/5/10 1:00,3077,15.84427544,52.93072096,101.6225815,0.576462234,7
2023/5/10 1:15,2264,12.02792562,47.48579702,101.5948357,0.502976889,6
2023/5/10 1:30,3412,19.29267528,49.032027,101.7623382,0.490220127,6
2023/5/10 1:45,2563,8.43202907,37.36666026,101.7510938,0.690624433,6
2023/5/10 2:00,2082,9.868651163,42.62878061,102.2585003,0.610436819,6
2023/5/10 2:15,2633,10.71670359,41.14293776,101.4016208,0.564753146,6
2023/5/10 2:30,1906,17.64211863,42.08554404,101.5782067,0.572126895,6
2023/5/10 2:45,1847,7.786284959,32.43683164,101.6257029,0.379754467,7
2023/5/10 3:00,2958,16.06184074,52.16097374,100.5759625,0.675780764,8
2023/5/10 3:15,2893,19.44364195,54.74928274,100.2341779,0.437302607,8
2023/5/10 3:30,2478,17.86490289,73.85171794,100.7442425,0.412168223,7
2023/5/10 3:45,2143,19.58697104,50.27314571,101.4693516,0.464681153,7
2023/5/10 4:00,2260,9.013054174,63.30000567,101.2956273,0.406682068,7
2023/5/10 4:15,3249,24.80151133,29.30194167,101.6397553,0.368210194,7
2023/5/10 4:30,2800,15.9164258,56.31876388,101.6863208,0.313110659,7
2023/5/10 4:45,2950,10.02956807,53.85329043,101.5440183,0.42290185,7
2023/5/10 5:00,2367,10.35512735,49.06905102,101.3623116,0.598221298,7
2023/5/10 5:15,2758,16.74440518,54.65382098,101.8215397,0.465568557,6
2023/5/10 5:30,2409,16.14814141,39.15854381,101.3203273,0.569364328,6
2023/5/10 5:45,1773,10.52992273,61.19160282,100.9232476,0.559835487,5
2023/5/10 6:00,1591,15.85847999,45.72885425,100.5445184,0.642510572,5
2023/5/10 6:15,3230,11.24772448,48.07599285,101.3928628,0.446622148,6
2023/5/10 6:30,2457,10.17371537,55.76247815,100.8385925,0.381717336,7
2023/5/10 6:45,1515,0.568979837,60.03010359,100.9114817,0.61725555,7
2023/5/10 7:00,2918,8.98643225,42.98234639,99.89890132,0.589757869,6
2023/5/10 7:15,2565,17.37279503,62.32882453,101.9523693,0.434913248,6
2023/5/10 7:30,2206,13.09700037,54.46089909,100.7503781,0.599702173,5
2023/5/10 7:45,3125,10.91503253,53.67772615,101.42802,0.58626034,5
2023/5/10 8:00,2553,16.11246042,56.87278696,101.8026665,0.522939141,5
2023/5/10 8:15,2143,13.72563741,60.39245439,100.9216009,0.512475023,5
2023/5/10 8:30,1744,18.43475209,20.1155729,102.1925024,0.682158576,5
2023/5/10 8:45,2553,16.86435194,46.60854296,101.2070129,0.464411619,5
2023/5/10 9:00,1648,9.023590036,51.45103756,100.8786416,0.482791219,6
2023/5/10 9:15,1526,17.44300282,40.71232728,101.7969158,0.540948455,6
2023/5/10 9:30,3058,19.90025848,38.31310898,101.6650453,0.522955129,6
2023/5/10 9:45,2904,15.25322184,38.83814744,101.6365892,0.488744346,6
2023/5/10 10:00,1766,14.43856774,53.26877118,101.3108883,0.529209465,6
2023/5/10 10:15,3485,13.443543,42.74521015,101.7799723,0.535286465,6
2023/5/10 10:30,2200,19.58385422,46.58221361,102.0430774,0.502465701,6
2023/5/10 10:45,2316,27.5495634,45.35952592,101.0948993,0.326419067,6
2023/5/10 11:00,3136,20.87619489,32.74082455,100.249072,0.528203954,6
2023/5/10 11:15,2776,13.4699015,60.80527283,101.833605,0.515348914,6
2023/5/10 11:30,2527,10.22822724,48.50719619,100.5779257,0.537279422,5
2023/5/10 11:45,2420,15.23795976,51.15636094,101.5473259,0.352214058,5
2023/5/10 12:00,2268,19.0879617,55.48663611,101.2006725,0.592971996,5
2023/5/10 12:15,2498,16.91218671,49.47025945,101.2318095,0.419616871,5
2023/5/10 12:30,1954,14.16707768,56.58350131,101.0560549,0.563453095,5
2023/5/10 12:45,2016,21.34056756,35.2827915,101.1246056,0.541133709,5
2023/5/10 13:00,1618,14.74180186,49.23768274,101.486156,0.584896816,5
2023/5/10 13:15,2171,18.0247221,59.02046485,101.4090985,0.605017109,5
2023/5/10 13:30,3347,18.87645909,47.42008418,100.7444088,0.538416434,5
2023/5/10 13:45,1801,20.48981859,40.40237019,101.0091109,0.56226972,6
2023/5/10 14:00,3416,12.96436964,55.55328428,100.918212,0.614200262,7
2023/5/10 14:15,3114,7.152927967,55.70137817,100.8413121,0.491476031,6
2023/5/10 14:30,2692,9.366479481,48.72782457,101.2791716,0.453433696,6
2023/5/10 14:45,3217,15.12818626,54.12713759,101.3896839,0.382832635,7
2023/5/10 15:00,2304,17.60871698,64.87430458,101.9500588,0.502679848,7
2023/5/10 15:15,2297,10.47685594,44.86456295,101.4750669,0.561115323,6
2023/5/10 15:30,2063,20.18975275,43.36398842,101.7500962,0.537447989,6
2023/5/10 15:45,1855,21.09136253,65.70622677,101.0872532,0.548197729,6
